CellID,Label,Immune,Stroma,Tumor,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,X_position,Y_position,Group,x_umap,y_umap
51243,Tumor,0.06910435475938786,0.1802117754653642,0.7506838697752479,123,0.781445158792097,0.9609375,0.745454545454545,1,38.299,15.9432722539175,9.94818622592756,65.4093817461505,50650,50723,50784,50801,50902,8209.74796747967,5436.91869918699,2,4.114346,-1.9254692
51244,Tumor,0.3800399355388353,0.10741814532960746,0.5125419191315572,109,0.36491184259257503,0.9396551724137929,0.6987179487179489,1,35.777,12.3316053019736,11.4812433997906,-86.685151039393,50767,50779,50811,50812,50846,8211.3119266055,1351.4128440366999,2,5.7759347,-0.7474038
51247,Tumor,0.4968433017914934,0.006313155695448594,0.4968435425130579,184,0.450017155804355,0.963350785340314,0.766666666666667,1,46.528,16.3616269308833,14.611258607671001,-64.8245763296133,50688,50696,50707,50802,50849,8213.58695652174,1663.59239130435,2,2.12068,1.4617325
51253,Tumor,0.15197613639982024,0.005742265199011942,0.8422815984011678,166,0.6935462371661351,0.9540229885057471,0.798076923076923,1,45.006,17.334358039956697,12.487881555465,14.7353438828164,50629,50646,50690,50734,50758,8215.57228915663,2408.0722891566297,2,1.1723096,0.04810426
51266,Tumor,0.12117434483970435,0.19143557001515185,0.6873900851451438,145,0.8601364765287919,0.953947368421053,0.763157894736842,1,43.716,19.2143049466968,9.800524440635881,-87.0323868736169,50667,50731,50845,50854,50957,8214.117241379308,1211.6482758620698,2,2.1800253,-1.6117055
51268,Tumor,0.4997318009177934,0.0005363879019595451,0.4997318111802471,125,0.7112076411571879,0.961538461538462,0.7575757575757579,1,38.2,15.1736682187551,10.6668156191906,24.3190768489502,50674,50691,50773,50829,50832,8216.912,2924.96,2,3.7683167,-0.6913698
51271,Tumor,0.4949613016199299,0.010073048310947842,0.4949656500691223,42,0.7595911091920992,0.954545454545455,0.7777777777777779,1,20.881999999999998,9.17502132524758,5.96744224112866,10.827190189351098,50678,50827,50840,50847,50848,8214.97619047619,1513.4761904761901,2,5.881587,-6.9161057
51275,Tumor,0.4959803097355541,0.00685156306213338,0.4971681272023124,156,0.4818883102126861,0.9512195121951221,0.65,1,43.485,15.158726339679598,13.282570947387303,37.3013918604728,50638,50715,50748,50768,50865,8218.5641025641,3314.4294871794896,2,2.2851214,1.1077714
51278,Tumor,0.4966940391276372,0.00659940411860689,0.4967065567537559,81,0.720484678766775,0.9642857142857142,0.6136363636363641,1,31.485,12.480273989748499,8.65470628265481,31.188821551548198,50749,50776,50795,50814,50851,8215.77777777778,3914.4814814814795,2,5.5472193,-4.2207637
51281,Tumor,0.07091047096306391,0.1587857336323973,0.7703037954045389,123,0.705412007849145,0.924812030075188,0.6758241758241761,1,38.779,15.029087290046801,10.6525795321382,65.9183106693273,50762,50790,50800,50808,50902,8217.0162601626,5362.43902439024,2,3.842078,-0.8872643
51285,Tumor,0.4981425142701043,0.0037147538290903045,0.4981427319008054,147,0.895915841817649,0.9303797468354429,0.565384615384615,1,48.902,20.8346663637566,9.25525513036091,61.0566791431203,50697,50745,50746,50758,50782,8217.78911564626,2299.07482993197,2,2.472292,-2.2188303
51291,Tumor,0.2001120528016619,0.01229840405879999,0.7875895431395381,156,0.8130718447628051,0.917647058823529,0.7222222222222221,1,47.016000000000005,18.929815129027602,11.0202447394955,80.27554579324449,50676,50818,50819,50820,50837,8218.33974358974,964.858974358974,2,1.3548812,-1.0160629
51292,Tumor,0.13530681397444974,0.02305286119232364,0.8416403248332266,40,0.571225403557734,0.833333333333333,0.625,1,24.174,8.20462460552746,6.734300390466711,-51.739749941435,50778,50791,50810,50837,50838,8216.85,1059.95,2,6.121208,-6.833783
51295,Tumor,0.08691116947979992,0.02006206952965674,0.8930267609905433,137,0.459386320791741,0.8954248366013069,0.698979591836735,1,45.238,14.4054482820297,12.795446003649301,-7.15174924234214,50638,50748,50768,50775,50783,8219.13138686131,3358.20437956204,2,2.7842853,1.0206629
51297,Tumor,0.4863268016932429,0.009668040898257851,0.5040051574084992,112,0.8131810827766921,0.941176470588235,0.7,1,39.217,15.951839071928502,9.28414200711778,-83.26166107769392,50749,50765,50795,50814,50851,8218.375,3901.9464285714294,2,4.2351155,-2.3540287
51317,Tumor,0.06595457802858863,0.2175777255970616,0.7164676963743498,45,0.8780516900926758,0.918367346938776,0.555555555555556,1,24.636999999999997,11.3730165274404,5.44273680747631,48.481424676815394,50790,50800,50808,50902,50934,8220.73333333333,5350.06666666667,2,5.1450586,-6.358618
51318,Tumor,0.487572866516663,0.024853720799221053,0.4875734126841159,68,0.5861401957486589,0.9714285714285709,0.686868686868687,1,27.267,10.4541192630558,8.47002827030588,-24.0633020870908,50687,50763,50885,51000,51114,8222.10294117647,5986.941176470589,2,6.1796412,-5.368922
51326,Tumor,0.4976293850974768,0.004736994131930003,0.4976336207705931,76,0.635859156271304,0.9743589743589741,0.767676767676768,1,28.375,11.276540866700401,8.703291904688669,16.5136808845247,50760,50788,50823,50861,50914,8224.02631578947,2717.77631578947,2,6.067535,-5.0321355
51331,Tumor,0.4772336343005967,0.04482759848088083,0.4779387672185225,92,0.9179711498386851,0.9108910891089108,0.601307189542484,1,39.217,17.5281247799069,6.9524808815464105,69.4911192717027,50767,50811,50812,50846,50909,8225.5,1347.7282608695698,2,4.350358,-3.9487548
51334,Tumor,0.4946793148126583,0.009910193673348272,0.4954104915139934,146,0.7559855725891659,0.941935483870968,0.701923076923077,1,43.071000000000005,17.0578673218592,11.1658800010247,-59.1323890640934,50781,50782,50878,50887,50931,8227.97945205479,2279.41780821918,2,1.9520422,-0.6601111
51335,Tumor,0.4956716616800643,0.0013622742026342368,0.5029660641173015,23,0.934280241543474,0.8518518518518521,0.6388888888888891,1,18.343,9.74672804871204,3.47509375290177,-7.0079844768645705,50759,50760,50788,50873,50986,8226.30434782609,2667.65217391304,2,5.193651,-7.1292787
51339,Tumor,0.04937851165558642,0.4142336824002994,0.5363878059441141,100,0.6589558502792859,0.980392156862745,0.7575757575757579,1,32.874,13.069201899488,9.83041343876678,-55.283230633081104,50807,50826,50874,50926,50955,8227.0,4931.54,2,5.5296173,-1.6759584
51352,Tumor,0.3348898005110404,0.026497851414146012,0.6386123480748136,164,0.848466535303632,0.953488372093023,0.745454545454545,1,47.653,20.0375065559752,10.6048309597432,0.42689667475110704,50781,50782,50878,50887,50931,8234.87804878049,2264.89634146341,2,1.3309427,-1.1154293
51360,Tumor,0.09001126052819383,0.012088213182367656,0.8979005262894385,173,0.7762262426600671,0.935135135135135,0.650375939849624,1,49.273999999999994,19.1336669405516,12.06290556887,18.674790719138397,50804,50864,50896,50940,50951,8234.601156069359,3075.3988439306395,2,0.99896574,-0.7222074
51365,Tumor,0.07465959157933151,0.11430973867842258,0.8110306697422459,130,0.8269723892928199,0.9558823529411771,0.7222222222222221,1,42.674,17.436928436628598,9.8037828341718,3.82378380347956,50816,50817,50852,50883,50893,8235.87692307692,5107.16153846154,2,2.6767063,-1.6267393
51366,Tumor,0.4092351413555466,0.181529717287172,0.4092351413572814,73,0.581224099067889,0.869047619047619,0.608333333333333,1,31.741,10.959812666614098,8.91847674205679,-86.4937558490201,50963,51011,51037,51076,51113,8230.08219178082,5228.61643835616,2,6.069137,-5.021238
51368,Tumor,0.10020785589208964,0.048431643916147696,0.8513605001917627,121,0.8853657253750591,0.9453125,0.5401785714285711,1,42.261,18.527549137108103,8.61336836964243,47.2499311986514,50821,50845,50846,50957,50990,8233.14049586777,1258.37190082645,2,3.785275,-3.3344607
51377,Tumor,0.4826469808439621,0.033938052042883214,0.4834149671131547,102,0.649251683655191,0.902654867256637,0.653846153846154,1,38.134,13.5277316352098,10.288835996539301,27.183291949636697,50782,50878,50887,50931,50938,8234.50980392157,2291.3431372549,2,5.14397,-1.3157438
51379,Tumor,0.08324943869805318,0.012407976582537209,0.9043425847194096,25,0.582200047604861,1.0,0.833333333333333,1,14.605,6.335252356788451,5.15084888561809,-8.53551064565953,50709,50813,50834,50866,50971,8230.56,3559.92,2,6.128912,-7.8357253
51385,Tumor,0.2060960874749725,0.041110462998561005,0.7527934495264665,65,0.7123770075714371,0.984848484848485,0.8125,1,26.944000000000003,11.033378704750099,7.74319183804731,-61.98238360506411,50845,50854,50957,50966,51030,8232.76923076923,1199.93846153846,2,5.7818246,-5.5336423
51392,Tumor,0.11460706629816915,0.1978195888397466,0.6875733448620842,30,0.8346440369853821,0.967741935483871,0.7142857142857142,1,17.971,8.49440226388458,4.67862956684508,-36.2311135930328,50817,50963,50977,51037,51046,8231.93333333333,5165.466666666671,2,5.4198937,-7.378603
51395,Tumor,0.494053173127088,0.006908784116116407,0.4990380427567955,165,0.293403572387498,0.9537572254335259,0.7857142857142858,1,44.659,14.9285129327037,14.2714892746916,-32.31013188121619,50804,50864,50896,50940,50951,8237.012121212121,3088.8121212121196,2,2.5864885,1.4285208
51396,Tumor,0.4963228951180849,0.007354209762957624,0.4963228951189573,129,0.667437049897183,0.9555555555555559,0.7087912087912092,1,39.904,14.9863483229351,11.159827409723801,-48.1265590041936,50833,50864,50940,50951,50969,8235.798449612399,3147.61240310078,2,3.4634974,-0.335963
51399,Tumor,0.4946101446012647,0.010779694662759834,0.4946101607359754,123,0.8485887547530441,0.9609375,0.723529411764706,1,39.796,17.321860069990098,9.1641828295459,-72.7973169464841,50802,50840,50920,50980,50983,8235.86178861789,1617.78048780488,2,3.3665204,-2.078086
51404,Tumor,0.4317455379370802,0.010366326150409987,0.5578881359125099,133,0.7368554003343392,0.963768115942029,0.755681818181818,1,39.887,15.9994900123939,10.816461334633999,5.66615461886392,50813,50825,50959,50987,51044,8239.06015037594,3470.5639097744397,2,3.0802164,-0.77672297
51406,Tumor,0.4968610650277687,0.006274680672485654,0.4968642542997456,158,0.8007402944016141,0.929411764705882,0.675213675213675,1,45.519,18.686816358359398,11.1936210757606,-71.9522122314516,50827,50840,50848,50895,50967,8238.740506329108,1527.86075949367,2,1.3634332,-0.93710375
51412,Tumor,0.07643051395523505,0.09330120288664027,0.8302682831581247,56,0.425403835329498,0.9032258064516129,0.7777777777777779,1,26.092,9.19846811971281,8.324647072187341,88.3190118135225,50817,50883,50893,50977,51028,8237.03571428571,5091.28571428571,2,6.4178963,-6.031314
51420,Tumor,0.1647966713469846,0.04498325225456347,0.7902200763984519,85,0.6493763629624979,0.9139784946236559,0.787037037037037,1,34.28,12.1332875450631,9.2269670223052,82.391442199474,50812,50846,50909,50928,50929,8240.18823529412,1348.5176470588199,2,5.7781816,-1.9022933
51426,Tumor,0.4997259489405381,0.0005481021180413446,0.4997259489414205,180,0.706817110446855,0.967741935483871,0.7058823529411771,1,47.488,18.1155669856554,12.8148856614731,-40.265434343618296,50832,50904,50973,51041,51042,8244.444444444442,2926.1666666666697,2,0.6316469,-0.19037148
51428,Tumor,0.08124976177663899,0.0361302383525354,0.8826199998708255,103,0.5274694984823529,0.980952380952381,0.78030303030303,1,33.336999999999996,12.491522596066899,10.6124724261502,51.8032979668388,50799,50867,50988,51045,51111,8241.213592233009,4590.582524271839,2,5.611944,-1.0322199
51436,Tumor,0.4361491151507304,0.12640825325720575,0.4374426315920638,96,0.6799449019823479,0.8971962616822429,0.671328671328671,1,34.461999999999996,13.058905912118002,9.575615224830491,14.5369216238013,50963,50977,51037,51046,51076,8242.71875,5167.854166666671,2,5.4883976,-1.8592398
51437,Tumor,0.1603951524677838,0.006637399316431403,0.8329674482157848,26,0.968017840171545,0.8387096774193549,0.36111111111111105,1,22.123,12.190295269035499,3.05831796070963,54.60090174045071,50888,50941,51003,51017,51018,8241.96153846154,3235.1538461538503,2,4.997447,-6.624547
51443,Tumor,0.4935723152696716,0.012855369460653514,0.4935723152696751,87,0.29043152330905,0.9354838709677421,0.71900826446281,1,31.675,10.8670110996749,10.398597042541901,27.163315429181104,50930,50936,50947,50967,50979,8243.931034482759,1464.0,2,5.955432,-0.8648505
51446,Tumor,0.08690369519122701,0.016011177233048485,0.8970851275757245,29,0.7406951280967629,0.805555555555556,0.604166666666667,1,20.783,7.9636694647559905,5.35032201531901,29.571849896318998,50802,50827,50840,50980,50983,8243.55172413793,1590.37931034483,2,5.621405,-7.217096
51452,Tumor,0.08303205666746657,0.014986789879048244,0.9019811534534852,89,0.336382655491122,0.9888888888888892,0.8090909090909091,1,30.426,11.0273724645784,10.384756628522402,-81.7881419198546,50880,50905,50970,50993,51003,8244.55056179775,3318.5955056179805,2,5.984655,-0.94160223
51470,Tumor,0.4986674794231193,0.0026588827192613428,0.4986736378576193,164,0.626373094066504,0.953488372093023,0.640625,1,44.982,16.5742646313849,12.9200272867988,-46.3351846697643,50910,51002,51042,51053,51105,8251.579268292679,2980.4024390243894,2,1.5713899,0.5035104
51483,Tumor,0.25759140516400936,0.00040326165929222376,0.7420053331766984,123,0.54870623514852,0.9919354838709681,0.788461538461538,1,36.422,13.738328623968698,11.485451986708698,37.7861021990001,50986,51024,51059,51060,51084,8252.186991869921,2659.4146341463397,2,4.9916806,-0.652653
51486,Tumor,0.4480565305555011,0.10388690576722803,0.4480565636772709,157,0.660054708342418,0.951515151515152,0.747619047619048,1,43.526,16.426411824326,12.3398085678973,44.2469479364076,50963,51037,51046,51076,51113,8252.99363057325,5179.43949044586,2,1.7741994,0.31186387
51490,Tumor,0.4979204665346933,0.004159051820140791,0.4979204816451658,165,0.736167820862938,0.9482758620689659,0.736607142857143,1,45.238,17.749583422696,12.012901007518401,-32.3714326805842,50939,51033,51048,51059,51084,8254.09696969697,2578.61212121212,2,1.1675737,-0.29511437
51491,Tumor,0.4962990431144734,0.007157607674755193,0.4965433492107713,50,0.5877483055563989,0.9433962264150941,0.694444444444444,1,23.14,9.05169372121018,7.323217014678099,74.452576205352,50940,50951,50969,51067,51073,8250.62,3105.64,2,6.1642776,-6.477794
51494,Tumor,0.43443128918424656,0.13113742162570916,0.4344312891900444,64,0.602387486680855,0.955223880597015,0.7111111111111109,1,25.96,10.2549380903263,8.1855306138479,-29.1962488768756,50963,50977,51046,51076,51113,8251.625,5160.125,2,6.178964,-5.4926834
51499,Tumor,0.08458327440045671,0.04302015670349395,0.8723965688960492,107,0.645268258565908,0.946902654867257,0.7482517482517479,1,36.033,13.663770649245,10.4385205050934,-27.304082542926302,50966,51030,51038,51167,51266,8255.91588785047,1186.76635514019,2,5.2578754,-1.2000271
51503,Tumor,0.4881296253584017,0.011396544972379076,0.5004738296692192,149,0.877926607397549,0.9802631578947372,0.584313725490196,1,45.156000000000006,20.1654764970999,9.65513395228024,49.1259022420125,51009,51067,51073,51136,51147,8257.60402684564,3085.79194630872,2,2.2766466,-1.8824735
51507,Tumor,0.4880271347138539,0.02394573057229208,0.4880271347138541,49,0.36247918668574497,0.96078431372549,0.765625,1,22.288,8.30190142046751,7.73730460034932,-10.8850458817911,50957,50990,51030,51052,51167,8254.71428571429,1253.51020408163,2,6.488303,-6.6243362
51510,Tumor,0.07553905376381684,0.10387663724400628,0.8205843089921768,84,0.807254563034609,0.933333333333333,0.6363636363636359,1,32.51,13.6743909083076,8.070672204970501,49.4852324192039,50893,50981,51036,51064,51092,8256.190476190479,5010.55952380952,2,5.109463,-4.151902
51511,Tumor,0.3674691266743272,0.2539848699289332,0.3785460033967395,150,0.6364745210363779,0.857142857142857,0.5208333333333329,1,50.581,16.7144322268918,12.891803588989598,16.5194196144802,50956,51007,51108,51166,51171,8258.56666666667,5661.47333333333,2,1.6701798,0.41894183
51516,Tumor,0.42571115790902014,0.14433063569194646,0.4299582063990334,162,0.7605355928274959,0.9585798816568051,0.6923076923076921,1,45.354,17.9803345495989,11.674563682964498,-73.5000751882919,50902,50934,50978,51012,51057,8257.895061728392,5378.74074074074,2,1.2915,-0.6296765
51518,Tumor,0.3363141170138781,0.008578676078258306,0.6551072069078636,75,0.8387401510441941,0.9375,0.625,1,32.039,13.548572785869998,7.37762969458529,-33.649778848512995,50997,51015,51088,51093,51132,8257.90666666667,994.173333333333,2,5.126543,-4.5571127
51519,Tumor,0.10413913875133207,0.023391245949096532,0.8724696152995715,100,0.695163019266921,0.9523809523809521,0.7692307692307689,1,33.8,13.413517010795697,9.64233519785328,69.6962649549665,50909,50990,51023,51039,51156,8257.59,1328.15,2,5.399001,-1.7349759
51545,Tumor,0.49951532227690293,0.0009690940789120972,0.4995155836441851,127,0.8596613033070691,0.9477611940298509,0.7839506172839509,1,41.268,17.906531385174603,9.147809559542711,-87.24721216972401,51041,51042,51053,51105,51116,8263.12598425197,2926.17322834646,2,2.9876227,-1.9985818
51568,Tumor,0.4937511356458177,0.01088128698043675,0.4953675773737457,98,0.6121379899486,0.96078431372549,0.816666666666667,1,32.667,12.652882115042301,10.005278683402999,-23.102544840518398,51070,51077,51101,51219,51226,8268.418367346942,1502.32653061224,2,5.6462197,-1.3872949
51578,Tumor,0.15635629060353332,0.13928859103348565,0.7043551183629809,91,0.672809549418028,0.9578947368421049,0.7777777777777779,1,32.113,12.6693312169801,9.37297048742305,-4.81431947780145,51114,51121,51152,51172,51218,8269.86813186813,5944.296703296701,2,5.69544,-1.9213036
51584,Tumor,0.492683674798221,0.01463265040354916,0.4926836747982298,117,0.266007476602966,0.943548387096774,0.6923076923076921,1,37.39,12.531694707372301,12.080189846835001,-42.392964535289394,50959,50987,51191,51201,51205,8272.38461538462,3482.58974358974,2,3.4988594,1.1711566
51597,Tumor,0.08774136425385214,0.008078023420786997,0.904180612325361,20,0.630549068878206,0.9523809523809521,0.5714285714285711,1,15.357999999999999,6.22762401786136,4.83356656712443,13.249291392593602,51096,51125,51145,51179,51222,8270.9,2767.35,2,5.90507,-7.8378596
51600,Tumor,0.0832509365649899,0.01239020731631805,0.9043588561186922,51,0.540491678273359,0.9107142857142858,0.708333333333333,1,23.875999999999998,8.91576918516172,7.50127669861096,-85.10415464404679,50959,51191,51201,51205,51228,8272.64705882353,3428.29411764706,2,6.2647405,-6.3519964
51604,Tumor,0.0591224770510034,0.4017192964458443,0.5391582265031524,74,0.742665121146267,0.936708860759494,0.6851851851851851,1,29.69,12.008765818870199,8.04182600346698,-81.6748718681357,51108,51166,51171,51257,51303,8273.13513513513,5628.22972972973,2,5.652962,-4.6903534
51605,Tumor,0.06602497090305205,0.2167426516024169,0.7172323774945311,126,0.6966745675700329,0.933333333333333,0.7,1,40.342,15.487928807717,11.110843523872001,-20.944041071084,51065,51100,51162,51214,51218,8275.468253968249,5791.26984126984,2,3.2583182,-0.5878351
51606,Tumor,0.4048313835592677,0.00089124830904253,0.5942773681316897,103,0.677282835598665,0.980952380952381,0.792307692307692,1,33.701,13.413472781881302,9.868597043264721,-76.47539588253791,51042,51105,51146,51216,51232,8274.34951456311,2966.1165048543703,2,5.396354,-1.6301408
51609,Tumor,0.10112837075860788,0.02638495668872869,0.8724866725526634,72,0.426865661316721,0.9863013698630141,0.72,1,27.820999999999998,10.165929677422099,9.19320319066314,47.1572186919452,51156,51177,51194,51195,51235,8275.91666666667,1349.45833333333,2,6.3991275,-5.4984603
51611,Tumor,0.4983389358887344,0.0033221220299075533,0.4983389420813582,134,0.66424423778697,0.7243243243243241,0.5254901960784311,1,84.96,16.624336033673902,12.426950750804501,-60.156095961831504,51061,51116,51125,51238,51254,8278.63432835821,2835.6492537313397,2,2.7398467,-0.3711776
51616,Tumor,0.04453329259844878,0.4716994475835394,0.4837672598180119,70,0.8126601006233292,0.9459459459459459,0.7,1,29.02,12.5289733218904,7.30110868591728,43.826636753585994,51100,51162,51171,51290,51303,8276.32857142857,5728.24285714286,2,5.397939,-5.157098
51624,Tumor,0.08395089289405605,0.004086592323386187,0.9119625147825576,125,0.8139272456885,0.905797101449275,0.595238095238095,1,42.98,17.010395544836303,9.88247530100032,35.4733779508924,51053,51116,51146,51216,51232,8280.744,2919.9759999999997,2,2.936077,-1.7874863
51626,Tumor,0.4889229250594416,0.013581892998677582,0.4974951819418809,75,0.7752851582523241,0.892857142857143,0.681818181818182,1,33.999,12.7205632774667,8.03445240570392,43.947452220965395,51054,51173,51182,51198,51212,8279.13333333333,4100.88,2,5.4175534,-4.3406186
51628,Tumor,0.07710531493760228,0.0852960069597669,0.8375986781026308,149,0.77701379379813,0.973856209150327,0.6898148148148149,1,43.923,17.614983416936802,11.0883426376545,-18.347089850638397,51113,51189,51217,51256,51263,8281.89261744966,5178.38926174497,2,1.7149324,-0.76439
51636,Tumor,0.08628921732192386,0.010263041626415632,0.9034477410516604,163,0.4876683062979121,0.9261363636363641,0.63921568627451,1,47.331,15.6467640062516,13.660078627795802,-76.61544017381479,51049,51138,51206,51296,51301,8282.84662576687,3816.50306748466,2,2.098563,1.1447153
51638,Tumor,0.3341274543085361,0.3317273767324059,0.334145168959058,79,0.886190054308391,0.918604651162791,0.675213675213675,1,33.891,14.959000879693,6.9308327843479,-26.507878845503804,51130,51142,51234,51281,51311,8282.32911392405,5370.67088607595,2,4.804014,-4.3873806
51643,Tumor,0.07870120652103875,0.06636386972629643,0.8549349237526648,112,0.641133351618217,0.96551724137931,0.7272727272727271,1,35.686,13.8416691897493,10.6225051569887,87.2741592884103,51112,51161,51165,51175,51224,8281.544642857141,4942.9375,2,5.155429,-1.0563858
51648,Tumor,0.3345337845896897,0.00446233231620378,0.6610038830941066,48,0.832431525451427,0.8135593220338979,0.6233766233766229,1,27.631,11.2577596470704,6.23823897478856,-18.9315313797464,51211,51221,51319,51369,51370,8282.22916666667,2550.1041666666697,2,5.3130713,-6.157027
51660,Tumor,0.2143701279165327,0.006330650951790691,0.7792992211316766,65,0.430773163351755,0.970149253731343,0.590909090909091,1,27.465999999999998,9.79841189607043,8.842677134816471,0.426276419866369,51179,51222,51274,51316,51320,8284.92307692308,2697.89230769231,2,6.337567,-5.675232
51663,Tumor,0.4776621460918831,0.0446757078161517,0.4776621460919652,147,0.588111799005082,0.9423076923076921,0.75,1,43.162,15.526450312806698,12.5574769500699,-38.2903872014637,51217,51242,51280,51289,51306,8286.9387755102,5086.95238095238,2,2.3540044,0.58066404
51664,Tumor,0.08011967768289935,0.18245649140917894,0.7374238309079216,120,0.555881534435979,0.967741935483871,0.7100591715976329,1,37.001,13.679896788094899,11.371571838989198,-52.3775249655376,51082,51135,51190,51273,51285,8287.56666666667,2258.725,2,4.8717074,-0.59089816
51667,Tumor,0.3059318443740985,0.06291265847284115,0.6311554971530603,69,0.8511794858404329,0.8518518518518521,0.5227272727272729,1,32.783,13.770000378203001,7.22752523968439,48.57502545726479,51217,51242,51280,51289,51306,8286.04347826087,5101.30434782609,2,4.940993,-4.8290796
51679,Tumor,0.4948584620586201,0.010214435498681873,0.4949271024426979,69,0.79664556842972,0.92,0.6388888888888891,1,29.781,12.2293174338991,7.39197082069854,-17.4139099177217,51074,51245,51275,51295,51330,8289.1884057971,3352.8550724637703,2,5.3514533,-4.9136286
51685,Tumor,0.4607084269186976,0.00451433097981856,0.5347772421014839,128,0.8544634263130442,0.9624060150375942,0.627450980392157,1,41.773,17.8067284767211,9.250801154386311,27.0959885390754,51237,51261,51273,51298,51351,8293.3671875,2159.1484375,2,2.8142614,-1.8874075
51686,Tumor,0.496942568865688,0.006114862216294089,0.496942568918018,116,0.738258614871184,0.8992248062015501,0.703030303030303,1,43.551,15.128145058069801,10.204202618597199,68.08611418134011,51136,51180,51300,51360,51361,8289.84482758621,3132.71551724138,2,3.7047827,-1.3274034
51695,Tumor,0.08396024217891147,0.003975681315549136,0.9120640765055392,123,0.770058889831694,0.9609375,0.76875,1,39.209,15.865624099762002,10.1218367879845,87.7047520361349,51191,51245,51295,51388,51404,8291.74796747967,3407.32520325203,2,4.048326,-1.7612625
51701,Tumor,0.4963161898164901,0.007366412439033985,0.4963173977444759,163,0.7913699819181329,0.947674418604651,0.75462962962963,1,45.031000000000006,18.5725986617135,11.3541262289811,-11.7245220819866,51206,51296,51301,51308,51439,8296.417177914109,3804.4723926380398,2,1.3080125,-0.7938923
51705,Tumor,0.0838848064068212,0.004870579442933636,0.9112446141502452,167,0.5839383948386321,0.965317919075145,0.8028846153846151,1,44.75,16.3135106191663,13.2432748739156,70.3490524500199,51191,51205,51228,51245,51388,8294.71856287425,3423.95808383234,2,1.7335021,0.7793227
51706,Tumor,0.08396594547247764,0.003908022874588654,0.9121260316529338,128,0.637068151063792,0.941176470588235,0.7111111111111109,1,39.06,14.696260745798199,11.3279877078049,16.5582280595249,51216,51299,51329,51426,51470,8296.828125,2976.65625,2,3.6468008,-0.24126396
51707,Tumor,0.4914993820483134,0.016845074105856516,0.4916555438458301,104,0.900330763345283,0.920353982300885,0.530612244897959,1,41.128,17.8706903635595,7.77743688814722,42.8291734644662,51173,51249,51309,51342,51372,8297.34615384615,4009.6923076923104,2,3.9176524,-3.458016
51711,Tumor,0.4869128969517377,0.02446020940157537,0.4886268936466869,171,0.511991761879066,0.960674157303371,0.76,1,44.386,16.031014700114998,13.770487062243099,-47.5713869139511,51189,51256,51306,51365,51366,8296.77192982456,5166.65497076023,2,1.9737281,1.0699034
51713,Tumor,0.10903723498468386,0.054093336608948064,0.8368694284063679,124,0.6019262320383171,0.9763779527559059,0.7380952380952379,1,38.291,14.2772367464336,11.401111618055198,81.910536152329,51258,51304,51318,51354,51417,8296.35483870968,5954.15322580645,2,4.0577936,-0.25376093
51716,Tumor,0.08337575207507965,0.010909515024679694,0.9057147329002408,157,0.7913171664297449,0.9401197604790419,0.615686274509804,1,46.18899999999999,18.5334112429107,11.331436489350299,54.25602408094561,51201,51287,51378,51379,51388,8298.3821656051,3529.47770700637,2,1.4534719,-0.9524658
51717,Tumor,0.0814463421761885,0.033798195787546496,0.884755462036265,120,0.88685869801951,0.991735537190083,0.7894736842105259,1,42.831,18.850471168260103,8.70968573620667,-3.7417628122825803,51304,51318,51354,51417,51557,8299.375,5997.03333333333,2,3.0616632,-2.1164482
51749,Tumor,0.10054189354061313,0.0034417717607619913,0.8960163346986249,69,0.852544285428994,0.92,0.575,1,30.906,13.3114298684201,6.95728528055451,-55.36096539976,51294,51299,51329,51360,51470,8302.60869565217,3021.4347826087,2,5.041353,-4.9501553
51750,Tumor,0.09872172509300316,0.010531447341746904,0.8907468275652499,73,0.838803506795086,0.9605263157894741,0.701923076923077,1,29.69,13.276270442294098,7.22805663873536,-74.76743853455541,51201,51287,51378,51379,51389,8302.150684931508,3557.23287671233,2,5.1981835,-4.7501264
51751,Tumor,0.0861130877925081,0.10563458638253508,0.8082523258249568,42,0.598600510697179,0.91304347826087,0.75,1,22.561,8.41872382913724,6.74379941763659,-36.6562579916555,51112,51165,51280,51364,51373,8302.07142857143,4996.3571428571395,2,6.169671,-6.8372617
51753,Tumor,0.08397310470183594,0.0038230925985571532,0.9122038026996068,174,0.806203759468853,0.9775280898876401,0.6823529411764712,1,47.099,19.4850044459509,11.5280686515885,46.5606274991264,51320,51425,51533,51552,51597,8307.160919540229,2832.3505747126396,2,1.074595,-0.8670378
51757,Tumor,0.0801821649883573,0.04879518947799907,0.8710226455336437,40,0.337690822777671,0.975609756097561,0.7142857142857142,1,20.32,7.49155183912487,7.05147627865056,89.9104756359305,51270,51338,51363,51411,51428,8303.025,4551.025,2,6.4449863,-6.9016013
51759,Tumor,0.08581133364415745,0.006978979058409582,0.907209687297433,138,0.693862741609667,0.9517241379310342,0.663461538461538,1,41.318000000000005,15.887244903515501,11.4405207262647,-17.663546635442298,51268,51329,51426,51470,51545,8308.34057971014,2922.63768115942,2,2.792321,-0.37343052
51763,Tumor,0.08275807432987012,0.018237055291034355,0.8990048703790955,26,0.8494997160529859,0.962962962962963,0.6190476190476191,1,16.863,8.13313469791507,4.29095301494865,41.296543935752396,51270,51302,51338,51363,51411,8303.69230769231,4586.69230769231,2,5.3413363,-7.325905
